,labels
40836,2
40837,2
40838,1
40839,1
40841,1
40843,3
40844,1
40847,2
40848,2
40851,1
40859,2
40864,3
40865,2
40866,2
40868,2
40870,1
40873,1
40875,1
40876,1
40882,1
40883,1
40884,1
40885,1
40888,1
40889,2
40890,1
40891,1
40892,1
40893,1
40895,1
40896,2
40897,1
40899,2
40900,1
40901,1
40904,1
40908,2
40909,2
40910,1
40912,2
40914,3
40915,1
40917,1
40918,2
40923,1
40924,2
40927,2
40929,1
40930,2
40932,1
40935,2
40936,1
40937,1
40939,1
40944,2
40945,2
40948,1
40950,1
40952,1
40954,2
40956,2
40957,1
40959,2
40960,1
40962,1
40964,2
40968,2
40970,1
40972,2
40976,1
40978,2
40979,1
40980,1
40981,1
40984,1
40985,2
40987,1
40989,1
40990,2
40993,1
40995,1
40997,1
40998,1
41001,2
41002,3
41003,1
41004,1
41009,1
41012,1
41013,1
41014,1
41018,1
41019,2
41021,2
41023,1
41026,3
41028,1
41029,2
41032,1
41034,3
41035,2
41037,1
41040,1
41041,2
41042,2
41043,1
41044,1
41045,1
41046,1
41048,2
41050,1
41053,1
41056,1
41057,2
41058,2
41060,1
41064,1
41067,1
41068,2
41070,1
41072,1
41073,1
41075,2
41078,1
41079,2
41081,1
41085,2
41086,2
41087,2
41091,1
41093,2
41094,2
41095,2
41098,2
41099,1
41100,1
41101,2
41102,2
41103,1
41104,1
41105,1
41106,1
41107,2
41110,2
41111,1
41112,1
41114,1
41115,1
41116,1
41118,1
41120,2
41121,1
41123,2
41126,1
41128,2
41129,1
41130,2
41132,2
41133,1
41134,1
41138,1
41140,1
41142,2
41144,1
41147,2
41149,2
41152,1
41153,3
41156,2
41157,3
41158,2
41160,1
41161,2
41162,1
41165,1
41166,2
41168,2
41169,2
41172,2
41173,1
41174,1
41178,1
41181,2
41185,2
41187,1
41188,1
41190,1
41191,2
41192,1
41194,1
41195,1
41196,2
41200,1
41203,1
41204,1
41205,1
41209,3
41210,1
41214,2
41215,1
41216,1
41217,1
41220,2
41221,3
41225,2
41226,2
41229,1
41232,1
41237,1
41242,1
41243,1
41245,1
41246,2
41247,1
41248,2
41250,1
41255,2
41258,2
41259,1
41262,1
41266,1
41267,2
41269,1
41270,1
41271,1
41273,1
41274,3
41275,1
41276,1
41278,2
41283,2
41286,1
41294,2
41299,1
41301,1
41302,2
41304,1
41305,1
41307,1
41311,1
41315,1
41318,2
41322,1
41325,1
41326,1
41327,2
41328,2
41330,1
41332,1
41333,1
41334,2
41335,1
41337,2
41343,2
41345,1
41346,1
41347,1
41349,2
41350,2
41355,2
41356,1
41358,2
41360,2
41364,1
41365,1
41366,1
41367,2
41370,1
41372,1
41373,1
41375,1
41376,2
41378,1
41383,2
41386,1
41387,1
41388,1
41389,2
41390,1
41391,2
41392,2
41393,3
41394,2
41396,1
41397,1
41398,1
41399,2
41401,2
41405,2
41408,2
41409,1
41410,1
41412,2
41413,2
41416,1
41418,1
41421,2
41423,1
41424,1
41425,1
41428,1
41432,2
41438,1
41440,1
41442,2
41444,1
41445,1
41446,2
41449,1
41450,2
41452,2
41453,3
41455,2
41457,1
41458,2
41459,1
41460,1
41461,1
41465,1
41466,1
41469,2
41471,2
41475,2
41477,1
41478,2
41480,1
41483,2
41485,1
41486,1
41491,2
41494,1
41496,2
41500,1
41501,1
41502,1
41504,1
41508,1
41515,1
41516,2
41523,1
41526,1
41527,1
41528,2
41533,2
41543,1
41544,3
41546,1
41547,1
41549,1
41551,2
41552,2
41555,1
41558,1
41559,1
41561,1
41562,2
41563,2
41565,1
41566,1
41567,2
41568,2
41571,1
41572,1
41575,1
41577,2
41578,1
41581,1
41582,1
41583,1
41584,2
41590,2
41592,2
41595,1
41599,1
41601,3
41603,1
41606,1
41607,1
41610,1
41611,1
41613,2
41615,1
41617,1
41619,1
41621,2
41623,2
41628,1
41630,1
41632,3
41634,2
41636,2
41637,1
41638,1
41639,2
41641,2
41642,1
41643,1
41647,2
41648,1
41650,1
41651,2
41652,1
41655,2
41664,1
41665,1
41666,1
41669,1
41672,2
41673,1
41675,2
41676,1
41678,2
41681,2
41682,1
41683,1
41684,1
41687,1
41688,1
41692,1
41695,1
41698,3
41701,2
41702,1
41703,1
41705,1
41706,1
41711,1
41713,1
41717,1
41725,1
41726,1
41727,1
41729,1
41730,2
41733,1
41734,2
41735,3
41738,3
41740,1
41742,1
41743,1
41744,1
41746,1
41747,3
41748,2
41750,1
41751,2
41754,2
41756,1
41759,1
41760,1
41761,2
41763,2
41764,3
41765,2
41766,2
41768,2
41769,1
41771,1
41772,1
41774,2
41775,1
41776,3
41777,1
41782,1
41783,1
41784,2
41785,1
41786,2
41792,3
41793,2
41798,1
41799,1
41801,2
41803,1
41806,1
41807,1
41810,2
41812,1
41815,1
41816,2
41817,1
41818,2
41819,2
41821,2
41823,1
41824,2
41826,1
41830,1
41835,1
41840,2
41841,3
41842,2
41848,2
41850,1
41851,3
41853,1
41854,1
41857,1
41859,2
41861,1
41867,1
41870,1
41873,1
41875,2
41876,2
41878,2
41883,2
41885,1
41886,1
41887,2
41888,1
41889,1
41890,1
41892,2
41896,1
41901,1
41904,2
41905,1
41910,2
41912,2
41915,1
41918,1
41921,1
41922,1
41925,2
41926,2
41928,1
41931,2
41937,1
41939,1
41940,1
41941,2
41945,1
41950,2
41951,1
41954,1
41959,1
41960,1
41961,1
41962,1
41963,1
41969,1
41974,2
41975,2
41977,2
41983,1
41984,1
41985,1
41987,2
41991,1
41996,1
42000,1
42002,2
42005,1
42008,1
42014,2
42015,2
42020,1
42021,1
42022,3
42024,1
42028,2
42030,1
42031,1
42032,1
42034,2
42036,1
42038,1
42039,2
42045,1
42046,1
42047,1
42048,2
42049,1
42052,1
42053,2
42056,2
42057,1
42066,2
42068,2
42069,1
42070,1
42071,1
42072,1
42074,2
42081,2
42084,1
42086,2
42089,2
42091,2
42093,1
42096,2
42098,1
42100,2
42103,1
42104,1
42108,3
42109,1
42110,3
42112,2
42120,2
42121,1
42126,1
42127,1
42129,1
42132,1
42135,1
42136,2
42138,1
42139,2
42141,2
42142,2
42143,1
42145,2
42148,2
42149,1
42151,2
42153,1
42154,1
42155,1
42158,1
42159,1
42160,2
42161,1
42165,3
42168,1
42170,1
42171,2
42172,1
42175,1
42176,2
42177,3
42179,1
42180,1
42181,2
42184,2
42185,1
42189,2
42191,1
42192,1
42193,1
42195,1
42196,1
42203,1
42204,1
42206,1
42208,3
42209,2
42215,2
42218,3
42220,1
42222,2
42223,2
42225,1
42227,1
42229,2
42234,1
42235,1
42240,1
42244,1
42245,1
42246,1
42247,2
42248,1
42249,1
42250,2
42253,1
42254,2
42255,2
42257,2
42259,1
42262,1
42267,1
42269,1
42277,3
42278,1
42280,1
42281,1
42282,1
42286,2
42287,1
42290,2
42291,1
42292,1
42293,1
42294,2
42300,2
42301,1
42303,1
42304,1
42305,1
42307,2
42308,2
42309,1
42311,2
42313,3
42315,2
42317,1
42319,2
42321,3
42326,1
42328,3
42331,2
42332,2
42336,1
42338,1
42340,1
42341,2
42343,1
42344,1
42346,1
42347,1
42348,2
42352,2
42353,1
42354,1
42355,2
42357,2
42359,2
42361,1
42363,1
42371,1
42372,2
42374,2
42376,2
42379,2
42384,2
42385,1
42386,1
42388,2
42391,1
42396,1
42400,1
42402,1
42403,2
42405,2
42407,1
42410,1
42413,1
42414,1
42416,1
42418,1
42419,1
42420,1
42421,1
42422,2
42425,2
42427,2
42428,1
42429,2
42430,1
42434,1
42435,2
42436,2
42438,1
42439,1
42442,2
42444,2
42445,2
42447,2
42449,1
42452,2
42453,1
42455,2
42459,2
42461,1
42463,1
42464,1
42465,1
42473,1
42475,1
42478,2
42482,1
42483,3
42486,1
42487,2
42489,1
42490,1
42492,2
42493,1
42495,2
42496,1
42501,1
42505,1
42509,2
42510,3
42515,2
42519,1
42523,3
42525,1
42526,2
42528,2
42529,1
42530,1
42533,3
42541,1
42543,1
42544,2
42547,2
42550,1
42551,1
42553,1
42554,1
42558,1
42559,2
42560,2
42561,1
42562,1
42563,1
42564,2
42571,3
42572,1
42574,2
42575,2
42576,2
42577,1
42578,1
42585,2
42586,2
42592,2
42594,1
42596,1
42597,1
42599,2
42600,2
42603,1
42604,1
42605,1
42606,2
42607,1
42608,2
42610,1
42615,2
42620,1
42621,1
42622,1
42625,1
42627,1
42634,2
42635,2
42639,1
42640,2
42646,3
42647,1
42649,1
42653,2
42654,3
42655,1
42656,3
42657,1
42659,1
42666,2
42667,2
42668,2
42669,1
42670,2
42672,1
42674,1
42675,3
42678,1
42680,1
42683,1
42684,1
42685,1
42686,1
42688,1
42689,2
42691,2
42695,1
42701,1
42702,1
42703,1
42704,1
42707,1
42710,2
42712,1
42713,1
42714,1
42716,1
42718,2
42721,1
42725,2
42727,1
42728,1
42729,2
42730,2
42733,1
42736,2
42737,1
42738,1
42739,1
42740,2
42741,2
42742,2
42744,2
42745,1
42749,1
42751,3
42757,1
42758,2
42762,2
42765,2
42767,1
42770,1
42772,1
42776,2
42778,1
42779,2
42783,1
42786,2
42787,1
42790,1
42792,1
42795,3
42797,1
42798,2
42800,1
42801,1
42804,1
42808,2
42809,1
42810,1
42812,1
42813,1
42814,2
42818,3
42820,1
42822,1
42826,2
42829,1
42830,1
42832,1
42833,1
42835,2
42841,1
42845,1
42847,1
42849,1
42852,1
42854,1
42856,2
42857,2
42858,1
42861,1
42862,1
42863,1
42865,2
42866,2
42867,2
42869,1
42870,1
42880,1
42881,1
42884,1
42886,1
42887,1
42888,2
42889,1
42890,1
42891,1
42893,2
42894,1
42895,2
42896,2
42900,1
42901,1
42902,2
42905,2
42906,1
42911,1
42912,2
42917,1
42918,1
42920,1
42923,2
42926,2
42927,1
42928,1
42930,2
42931,1
42933,1
42934,1
42938,1
42940,1
42943,2
42945,2
42947,3
42948,1
42949,2
42950,1
42953,1
42954,1
42957,2
42958,2
42959,2
42960,1
42962,2
42967,1
42968,2
42970,2
42971,1
42972,1
42974,2
42975,1
42976,2
42978,1
42979,1
42981,1
42982,1
42985,1
42988,2
42989,1
42993,3
42994,1
42995,1
42996,1
42997,1
42998,1
42999,1
43000,2
43001,1
43004,1
43005,2
43007,1
43011,2
43015,1
43018,2
43021,1
43023,1
43024,1
43026,1
43030,1
43032,1
43034,1
43035,2
43036,2
43037,2
43042,2
43043,1
43047,2
43052,1
43058,2
43059,1
43060,1
43062,2
43068,3
43069,1
43073,2
43075,1
43079,2
43082,2
43086,1
43087,3
43089,2
43091,1
43092,2
43097,1
43100,1
43101,1
43102,1
43103,1
43104,1
43106,2
43108,2
43111,1
43112,1
43118,2
43121,1
43122,1
43123,2
43124,2
43126,1
43128,1
43132,1
43133,1
43134,2
43136,1
43138,2
43139,2
43140,2
43141,1
43143,1
43147,1
43148,1
43149,1
43157,2
43160,2
43161,1
43162,1
43163,2
43164,2
43168,1
43171,2
43172,1
43173,1
43174,2
43176,2
43177,1
43182,2
43184,2
43185,2
43187,1
43189,1
43191,1
43192,2
43193,2
43194,3
43195,2
43200,1
43201,2
43203,1
43205,2
43208,1
43209,2
43210,1
43211,1
43212,1
43215,1
43218,1
43220,1
43223,2
43224,1
43226,3
43227,1
43228,1
43230,1
43231,2
43233,1
43241,2
43242,2
43245,1
43246,1
43247,1
43249,2
43250,3
43256,1
43257,1
43259,1
43265,1
43268,1
43269,1
43271,1
43275,1
43279,3
43280,2
43284,2
43287,2
43289,1
43291,3
43293,2
43296,1
43297,2
43298,1
43300,1
43302,2
43303,1
43304,1
43306,1
43307,2
43310,2
43311,1
43312,1
43315,1
43320,2
43322,2
43328,1
43330,2
43333,1
43337,1
43338,1
43344,2
43345,2
43347,1
43348,1
43350,1
43353,1
43355,2
43356,1
43357,2
43361,1
43363,2
43366,1
43367,1
43370,1
43374,2
43375,2
43376,2
43377,2
43378,1
43379,1
43380,1
43382,1
43385,1
43386,3
43387,1
43391,3
43393,2
43395,1
43396,2
43398,1
43403,2
43406,1
43407,1
43411,2
43413,1
43415,2
43416,1
43417,3
43423,1
43424,3
43425,1
43429,1
43430,2
43433,2
43434,2
43438,1
43440,2
43441,1
43442,2
43443,1
43444,1
43445,1
43448,2
43449,1
43452,1
43454,2
43455,2
43457,2
43458,1
43461,1
43463,1
43464,2
43465,2
43468,1
43474,1
43476,2
43477,2
43479,1
43480,1
43481,2
43483,2
43484,1
43486,1
43487,1
43488,1
43489,1
43490,2
43492,1
43493,1
43495,3
43497,2
43498,1
43501,1
43502,1
43504,1
43505,2
43507,1
43508,2
43511,1
43512,1
43514,2
43516,1
43517,1
43521,1
43524,1
43525,3
43527,1
43530,2
43535,1
43536,1
43538,1
43539,1
43541,2
43542,2
43543,1
43544,2
43550,1
43551,1
43554,2
43555,1
43556,1
43557,1
43558,1
43560,2
43569,1
43570,1
43572,2
43576,1
43578,2
43579,1
43582,1
43586,1
43593,1
43597,1
43599,1
43600,2
43602,1
43603,2
43604,2
43606,1
43607,2
43608,2
43611,2
43614,1
43615,1
43617,1
43618,2
43620,1
43621,1
43623,1
43624,2
43625,1
43626,1
43627,1
43631,2
43632,2
43634,1
43636,1
43637,1
43641,1
43644,1
43647,2
43650,2
43652,1
43654,1
43662,1
43663,2
43664,1
43668,1
43670,2
43671,1
43674,2
43675,1
43676,2
43679,2
43681,2
43682,1
43683,1
43685,1
43686,2
43691,1
43692,1
43693,3
43695,2
43698,1
43699,2
43703,1
43709,2
43710,2
43711,3
43715,2
43717,3
43718,1
43724,2
43725,2
43728,3
43729,1
43730,1
43731,2
43732,3
43735,1
43736,1
43738,1
43740,1
43741,2
43742,1
43744,1
43745,1
43746,1
43753,1
43757,1
43758,1
43759,2
43760,1
43762,2
43765,1
43766,3
43768,2
43772,1
43773,1
43777,1
43778,1
43779,2
43783,2
43785,3
43789,1
43796,2
43797,1
43798,2
43799,1
43801,2
43802,2
43803,1
43805,1
43806,1
43808,1
43810,2
43811,2
43812,2
43814,1
43815,2
43819,1
43820,2
43821,2
43824,1
43826,1
43832,2
43834,1
43835,1
43837,1
43847,1
43848,2
43850,2
43851,2
43855,1
43857,1
43860,2
43862,2
43863,1
43864,1
43865,1
43867,2
43869,1
43870,2
43877,1
43879,2
43880,2
43881,1
43882,2
43885,1
43889,2
43891,1
43894,2
43896,3
43898,1
43899,1
43901,2
43902,1
43905,3
43909,3
43911,1
43913,1
43916,1
43919,1
43921,2
43922,1
43923,1
43924,1
43926,2
43928,2
43930,2
43932,1
43934,2
43936,3
43938,2
43939,2
43940,1
43941,2
43942,2
43944,1
43954,2
43956,1
43958,1
43961,2
43962,1
43964,1
43966,1
43972,1
43974,2
43976,1
43977,1
43980,1
43983,2
43984,1
43986,2
43988,2
43989,2
43991,1
43993,1
43994,2
43997,1
44001,2
44003,2
44007,1
44008,1
44009,1
44010,2
44011,1
44013,1
44018,1
44021,1
44022,2
44024,2
44028,3
44030,1
44032,1
44036,3
44039,1
44040,2
44041,1
44045,3
44047,2
44049,1
44050,2
44051,2
44054,2
44056,1
44057,1
44059,2
44062,2
44067,1
44068,1
44070,1
44071,2
44072,2
44074,1
44075,1
44076,2
44077,1
44078,2
44082,1
44083,2
44086,3
44087,2
44089,1
44095,2
44096,1
44097,1
44099,2
44102,1
44103,1
44107,3
44108,1
44109,1
44111,2
44113,1
44114,1
44116,3
44120,1
44121,1
44123,1
44125,2
44126,1
44127,1
44132,2
44135,2
44137,3
44141,1
44143,1
44145,1
44149,2
44150,1
44151,1
44152,2
44154,1
44155,2
44162,2
44163,1
44165,1
44167,1
44168,1
44169,2
44175,1
44176,1
44177,3
44179,1
44183,2
44186,2
44188,1
44189,1
44191,1
44193,1
44198,2
44200,2
44201,1
44204,2
44205,2
44206,1
44209,1
44210,1
44212,2
44213,2
44218,2
44220,2
44221,2
44223,1
44226,1
44227,1
44228,1
44229,1
44231,2
44239,1
44244,2
44247,2
44248,2
44252,2
44257,1
44258,1
44259,1
44261,2
44263,1
44264,1
44266,1
44267,1
44268,1
44270,2
44274,2
44276,1
44277,1
44278,1
44279,2
44280,1
44281,1
44282,2
44285,1
44287,1
44290,2
44291,1
44294,2
44297,1
44298,1
44300,1
44301,1
44302,2
44308,1
44313,2
44315,2
44317,2
44318,1
44320,1
44321,2
44322,1
44323,1
44328,1
44329,1
44332,1
44335,2
44336,2
44338,1
44343,3
44344,2
44346,1
44351,2
44353,1
44354,2
44355,1
44356,1
44358,2
44360,2
44361,2
44363,1
44368,2
44371,2
44373,1
44375,1
44377,2
44379,1
44381,1
44383,2
44386,1
44387,1
44390,1
44391,1
44394,2
44395,3
44397,1
44398,1
44399,3
44401,1
44403,2
44404,3
44408,2
44410,1
44416,1
44417,1
44422,1
44423,1
44424,1
44429,1
44432,1
44434,2
44436,1
44437,2
44439,2
44440,1
44443,2
