,Apparel_Set,Bottomwear,Dress,Innerwear,Loungewear_and_Nightwear,Saree,Socks,Topwear,Casual,Ethnic,Formal,Party,Smart_Casual,Sports,Travel
36766,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36767,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36770,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36773,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36775,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36776,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36777,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36781,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36783,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
36784,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36790,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36791,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36796,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36797,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36800,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
36803,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36804,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36807,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36809,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36810,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36811,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36812,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36817,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36820,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36822,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36823,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36826,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36829,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36830,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36833,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36834,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36835,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36836,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36837,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36839,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36840,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
36841,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36842,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36843,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
36844,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36848,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36849,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36853,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
36855,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36858,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36861,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36862,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
36865,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36866,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36869,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36875,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36876,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36879,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
36880,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36881,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
36882,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36885,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
36886,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
